Date,Day,Destination_Location,Fastest_Route_Distance,Fastest_Route_Name,Fastest_Route_Time,Holiday,Special_Condition,Starting_Location,Sys_Time,Weather,Data_prediction
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,03:25:10,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,03:25:19,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,03:25:26,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,03:25:33,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,03:25:41,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,03:25:48,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,03:25:55,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,03:27:14,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,03:27:24,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,03:27:33,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,03:27:40,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,03:27:48,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,03:27:56,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,03:28:04,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,03:28:12,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,03:28:20,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,03:28:28,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,03:28:35,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,03:28:42,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,03:29:58,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,03:30:07,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,03:30:14,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,03:30:22,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,03:30:31,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,03:30:38,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,03:30:46,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,03:30:54,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,03:31:01,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,03:31:09,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,03:31:16,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,03:31:22,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,03:32:40,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,03:32:50,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,03:32:59,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,03:33:08,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,03:33:15,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,03:33:23,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,03:33:31,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,03:33:38,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,03:33:45,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,03:33:53,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,03:34:00,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,03:34:07,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,03:35:25,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,03:35:33,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,03:35:41,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,03:35:50,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,03:35:58,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,03:36:06,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,03:36:14,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,03:36:21,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,03:36:29,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,03:36:35,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,03:36:42,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,03:36:50,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,03:38:05,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,03:38:15,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,03:38:23,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,03:38:32,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,03:49:52,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,03:50:01,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,03:50:08,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,03:50:16,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,03:50:23,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,03:50:31,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,03:50:39,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,03:50:46,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,03:52:06,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,03:52:14,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,03:52:22,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,03:52:30,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,03:52:38,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,03:52:46,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,03:52:54,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,03:53:02,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,03:53:10,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,03:53:18,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,03:53:25,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,03:53:33,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,03:54:54,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,03:55:02,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,03:55:10,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,03:55:19,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,03:55:27,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,03:55:35,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,03:55:43,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,03:55:51,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,03:55:58,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,03:56:04,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,03:56:12,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,03:56:18,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,03:57:39,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,03:57:48,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,03:57:57,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,03:58:05,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,03:58:13,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,03:58:22,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,03:58:29,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,03:58:37,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,03:58:46,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,03:58:54,Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,03:59:01,Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,03:59:08,Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,04:00:28,Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,04:00:37,Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,04:00:45,Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,04:00:53,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,04:01:02,Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,04:01:10,Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,04:01:18,Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,04:01:25,Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,04:01:33,Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,04:01:41,Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,05:36:40,Mostly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,05:36:48,Mostly Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,05:36:56,Mostly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,05:37:04,Mostly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,05:37:11,Mostly Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,05:37:19,Mostly Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,05:37:26,Mostly Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,05:37:33,Mostly Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,05:38:53,Mostly Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,05:39:03,Mostly Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,05:39:12,Mostly Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,05:39:22,Mostly Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,05:39:30,Mostly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,05:39:38,Mostly Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,05:39:48,Mostly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,05:39:56,Mostly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,05:40:02,Mostly Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,05:40:09,Mostly Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,05:40:16,Mostly Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,05:40:21,Mostly Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,05:41:46,Mostly Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,05:41:56,Mostly Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,05:42:05,Mostly Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,05:42:13,Mostly Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,05:42:22,Mostly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,05:42:29,Mostly Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,05:42:37,Mostly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,05:42:45,Mostly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,05:42:52,Mostly Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,05:42:59,Mostly Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,05:43:06,Mostly Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,05:43:13,Mostly Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,05:44:33,Mostly Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,05:44:42,Mostly Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,05:44:51,Mostly Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,05:45:00,Mostly Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,05:45:09,Mostly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,05:45:16,Mostly Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,05:45:23,Mostly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,05:45:31,Mostly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,05:45:40,Mostly Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,05:45:47,Mostly Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,05:45:55,Mostly Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,05:46:02,Mostly Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,05:47:26,Sunny,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,05:47:35,Sunny,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,05:47:44,Sunny,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,05:47:52,Sunny,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,05:48:01,Sunny,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,05:48:09,Sunny,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,05:48:17,Sunny,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,05:48:25,Sunny,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,05:48:32,Sunny,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,05:48:41,Sunny,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,05:48:49,Sunny,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,05:48:54,Sunny,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,05:50:13,Mostly Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,05:50:23,Mostly Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,05:50:32,Mostly Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,05:50:40,Mostly Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,05:50:48,Mostly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,05:50:57,Mostly Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,05:51:05,Mostly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,05:51:13,Mostly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,05:51:20,Mostly Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,05:51:28,Mostly Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,05:51:35,Mostly Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,05:51:42,Mostly Cloudy,smooth
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,05:52:58,Mostly Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,05:53:07,Mostly Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,05:53:16,Mostly Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,05:53:23,Mostly Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,05:53:31,Mostly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,60,no,no,capital_gymkhana,05:53:38,Mostly Cloudy,smooth
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,05:53:46,Mostly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,05:53:54,Mostly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,05:54:03,Mostly Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,240,no,no,roshan_plaza,05:54:10,Mostly Cloudy,smooth
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,05:54:18,Mostly Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,07:52:42,Mostly Sunny,smooth
